COGNOME;NOME;EMAIL;TELEFONO
;Giammario;pr1m14bu0ngr4z10@hotmail.it;3480615490
;;colombo55@alice.it;'+393476746413
;Dema;z4n3ll1m4nl10@hotmail.com;3461905792
;;valente-alde@tim.it;3451995424
;;policarpo@alice.it;'+393483964172
;;;3498266865
;;;
;;egla-caruso@hotmail.it;3483594226
;;gi.gallo@hotmail.it;3461439938
;;r0m4n0ul14n0@virgilio.it;3455002395
;;europa-zavalloni@hotmail.it;'+393482433942
;;proteo09@libero.it;3477356693
;;senad28@hotmail.it;3454624097
;;;3474753507
;;ode_simone@hotmail.com;3469013148
;Trieste;quartarone.bi@libero.it;3465777657
;;odarda55@gmail.com;'+393451409289
;Onoria;;3493016851
;;;'+393461746078
;;novellasoro@yahoo.com;3489241138
;;gianettobragioto@libero.it;3489078236
;Mariomaria;;3463910731
;;xaszyyzzua@libero.it;3492450717
;;vi-fiore@tim.it;'+393463193408
;;l41t4-d0v1l10@libero.it;
;;fredesvinda46@yahoo.com;3493072122
;;li.bellinzoni@gmail.com;'+393450672280
;;gaiello@gmail.com;'+393456426661
;Melchisedeo;jwefvstictpche@yahoo.com;3458869265
;;alteapatwary@virgilio.it;3494400323
;Ermengardo;ermengardo53@gmail.com;3455845170
;;;3462495992
;;ug0l1n0m4r0cch1n1@virgilio.it;3465777657
;;orviano27@virgilio.it;3492450717
;;;3467592791
;;;'+393458572314
;;;3467233276
;Oscaro;opello'@gmail.com;'+393485345907
;;navarro93@virgilio.it;'+393479695628
;Fidelina;;'+393486632285
;;;3456391539
;;del_aguila_rosario.pervinca@alice.it;3450126700
;;quendalinabazzocchi@libero.it;3487508417
;;stelia44@hotmail.it;
;;glauca.lanconelli@virgilio.it;3465117446
;;moukrim15@tim.it;3462707857
;;zurzolo.c@hotmail.it;3481898712
;;eufemio-carpi_marasco@gmail.com;
;;plagiorgetti@virgilio.it;3498972926
;;zi.pelo@tim.it;3459404562
;;pr1m14bu0ngr4z10@hotmail.it;3468129031
;;solideo36@hotmail.com;
;;roldo06@hotmail.com;3483924856
;;stelvia32@libero.it;3473063367
;;geromino53@yahoo.com;3467270038
;;noyoikameuv@virgilio.it;'+393484935175
;;;3488940928
;;delfacavallo@libero.it;'+393467235951
;;liliano29@hotmail.com;'+393495157844
;;m4sgr1gn4@alice.it;3481062390
;;gaudenzia-santucci@alice.it;3499250280
;;zak.lina@hotmail.it;
;Oderica;od3r1c4m4r14n1@hotmail.com;
;;uguccione-balice@gmail.com;3471779895
;;flera48@gmail.com;'+393487971790
;;pisacaneantera@hotmail.com;'+393474582467
;Sivigliano;;3473515879
;;roaldo93@virgilio.it;'+393498514592
;;;3489705569
;;hushchynaarealdo@hotmail.it;3457700396
;;idalco-tosolini@alice.it;3481557120
;Festilio;festilio-galli@tim.it;'+393479254434
;;r1r1v4@hotmail.it;
;Elianora;;3484847235
;;corrias55@virgilio.it;3451229788
;;nemezio.fazi@libero.it;'+393456442655
;;salvadora69@hotmail.com;'+393453293851
;Lodovina;palatano92@libero.it;3454650055
;;qybcwwgv@hotmail.it;3453017297
;;europa-zavalloni@hotmail.it;3485751285
;;bonomo.filoteo@tim.it;3497877413
;;genziosanna@tim.it;'+393484317130
;;xaszyyzzua@libero.it;'+393456324434
;Obizza;obimartinelli@alice.it;
;;miralda09@tim.it;3495218116
;;leonetti97@yahoo.com;'+393463502745
;;bo.d'emilia@tim.it;3456783845
;Novario;no.rossi@libero.it;'+393468854054
;;p4nch3tt1s0f10@alice.it;3450448853
;;;'+393454729073
;Adolfino;el1r0s4t4@yahoo.com;'+393462606257
;Tarquino;tarquino-campana@hotmail.com;3467704505
;;noyoikameuv@virgilio.it;3484803612
;;rizzi@gmail.com;
;Bartolomea;bartolomea41@hotmail.com;'+393486499527
;;v-cauteruccio@libero.it;3475298147
;;giuffrido31@tim.it;3492052575
;;s4-p4r1n1@yahoo.com;3469800940
;Fiordistella;;3453550758
;;;3499733499
;Filimena;filimena58@libero.it;
;;mariola60@virgilio.it;'+393466974866
;;guadagno-zavalloni@virgilio.it;3483813958
;;el1r0s4t4@yahoo.com;3478173139
;;mo-el_kaaba__armit@yahoo.com;'+393462582347
;;sanna.femo@hotmail.com;'+393466292470
;;d3_f1l1pp1sa@virgilio.it;3492691277
;;giorgi72@gmail.com;3478365809
;;zolnowski53@gmail.com;3461296529
;;;'+393498720223
;;cincinnato.casadei@yahoo.com;'+393450955662
;;;
;;rcnqywhcvsnibhli@virgilio.it;
;;qxysmuyjojmmtpgjmq@yahoo.com;3481986979
;;ivaldodi_mario@libero.it;
;Fiorlindo;quartarone.bi@libero.it;'+393466808568
;;zoraido47@libero.it;3471286731
;;c4l1g1ur1-f13r1n4@yahoo.com;'+393456006075
;;;'+393456863033
;;bello98@hotmail.it;'+393460993830
;;salvadora69@hotmail.com;3471279423
;;amonastro.rocchi@alice.it;3473418898
;;sabata@tim.it;3463655128
;Rizzi;r1b4ss4n1@hotmail.com;3461837226
;;pi-bellino@libero.it;3450240588
;;rd314n4@tim.it;'+393455846285
;Gertrude;ddfwuvpcoixexeavttaf@alice.it;3487010346
;;disolinaverastegui_pereyra@alice.it;'+393499647063
;;zi.pelo@tim.it;3472850272
;;minelli06@yahoo.com;3475418590
;Clicerio;eda-narducci@virgilio.it;3469758547
;;kosek.a@tim.it;
;;eze.vassura@virgilio.it;
;Martira;europa-zavalloni@hotmail.it;
;Ilaro;coulier03@libero.it;3471563151
;;varisto90@hotmail.com;3482416358
;;rasmo-cardinetti@tim.it;'+393482045589
;Fela;yjyblnutqjdxlbd@yahoo.com;
;;dovolpe@virgilio.it;'+393474488418
;;;3459602454
;;;'+393452444735
;;rizzi53@virgilio.it;3499937154
;Loreto;lvannozzi@alice.it;
;;;3489566679
;;miralda09@tim.it;3453597355
;Imperiale;riva28@gmail.com;3454193772
;;zak.lina@hotmail.it;3467651340
;Publia;pagano-publia@virgilio.it;3488471560
;Mariannino;;
;;frines.orlando@virgilio.it;3457229058
;;martinofe@alice.it;3484843115
;;olemozito@alice.it;3489997323
;Arnaldina;sasvari60@alice.it;3466746706
;;olemo73@hotmail.it;3480282583
;Nola;nolacatalano@tim.it;3462902131
;;narciso-usami@hotmail.it;
;;noradino24@hotmail.com;3479096763
;;l-fontana@virgilio.it;3472227091
;;pereira_de_castro50@hotmail.it;'+393495886678
;;mostefanovich@tim.it;'+393492834294
;;pariginavidanalage@tim.it;3462754055
;;;'+393490573758
;Orsolinda;miralda09@tim.it;'+393451984012
;;genuzio41@tim.it;'+393488986386
;Fidelio;f-pascucci@gmail.com;3483223654
;Valentino;valentino-mollica@hotmail.com;3463861309
;;;3487416463
;;;'+393473175367
;;contardino49@hotmail.it;3480474696
;;soro28@yahoo.com;
;;g3-v4lb0n3s1@alice.it;3487224935
;;walpurga.totaro@virgilio.it;3464041049
;;astra30@gmail.com;3486485940
;Ezio;zi.pelo@tim.it;3471795104
;Elianora;parravani79@gmail.com;3463204940
;;giannetti-e@gmail.com;
;;;3494082245
;Fisio;fisio37@tim.it;'+393455257374
;;ficlesceri@virgilio.it;'+393490442245
;;palazzari@hotmail.it;
;;natalina57@libero.it;'+393471266172
;;andro.manzi@tim.it;3459311555
;;nedio42@gmail.com;'+393495112235
;;concettino-cagnotti@libero.it;3460245064
;;;3497734689
;;jgwcakaozlbfaxv@hotmail.com;3494617900
;;;3456157429
;Marrico;bellettini68@virgilio.it;3498218266
;;sanna.femo@hotmail.com;3473139223
;;raolomonsorno@hotmail.it;
;;;
;Damiana;bonomo-da@hotmail.it;
;;coppola78@alice.it;3451526732
;;eatt3nd0l1@yahoo.com;
;;;
;;fiordalbadi_marco@libero.it;3452742851
;;romolo31@libero.it;3496972452
;;an4n14-b4s1l3@tim.it;
;;ikkbfchindofjygerp@hotmail.com;3475006403
;;roaldo93@virgilio.it;
;;m3-c0lucc10@gmail.com;'+393465264963
;;de_sterlich-fenina@hotmail.it;3485516372
;;;3493342501
;;tosolini84@virgilio.it;3464489348
;;;
;;moianov@tim.it;3490154651
;;amonastro83@libero.it;
;;;3460554684
;;filenocavallo@yahoo.com;3460013160
;Zulina;zulina68@hotmail.com;3460431924
;;alg1s4.f1um1@virgilio.it;3470250750
;Rosalbino;;3452643041
;;wando97@alice.it;3476860270
;;gromala.liborio@yahoo.com;3460439009
;;;'+393466993441
;;mostefanovich@tim.it;3495928608
;;;'+393463751266
;;vvmmmqafxprmagns@tim.it;3456293550
;;ermite04@hotmail.com;
;;ermano18@gmail.com;3490588371
;;g4l34n0-m0r3tt1@hotmail.it;3494220973
;;gianantonio@hotmail.it;'+393489990682
;;plagiorgetti@virgilio.it;3469252114
;;mildetaifi@yahoo.com;3457006767
;;pal_ionut@hotmail.it;'+393482078172
;Nanna;nanna.napoli@yahoo.com;
;;toso99@tim.it;3460300734
;;aldegondo61@tim.it;3491650852
;;aderito@gmail.com;'+393494584375
;Lucietta;l.gatti@hotmail.it;'+393458810180
;;;3486058224
;;noyoikameuv@virgilio.it;3452133405
;;fl0b4ll0n1@hotmail.com;3484215436
;;se-salvini@tim.it;
;;d'ambrosio50@hotmail.it;3468142887
;;me-montevecchi@alice.it;3489086914
;;ro-cusin@yahoo.com;
;;ormido44@libero.it;3475693962
;;;
;;sabarsanti@hotmail.com;3494080082
;;g4tt1.fr4g0l1n4@tim.it;3467380724
;;quarto21@virgilio.it;3476656757
;;gisella-sestito@alice.it;3450690465
;Cristoforo;cri.grimaldi@hotmail.it;
;;prisco98@tim.it;'+393483560472
;Teresa;saccone.te@libero.it;'+393495381646
;;;3480682453
;;;3479258743
;;haji-christopher@tim.it;3459295655
;Arconte;arconte22@libero.it;3462885309
;;;3497115820
;Fogliano;f0gl14n0-c4v4ll0@hotmail.it;
;Neria;luzietti.n@tim.it;3459197998
;;;3496175956
;;esta-serban@virgilio.it;3498276081
;;sanna.femo@hotmail.com;3463328963
;;durandode_peppe@virgilio.it;3458653218
;;sanna.la@tim.it;3471414085
;;ivaldodi_mario@libero.it;3470261690
;;kpipljurooybch@yahoo.com;3469270513
;;id4lb3rt0-c0l0nn4@alice.it;'+393464137710
;;gianluigia67@tim.it;3483991787
;;rb4lt4@hotmail.com;
;Amarilli;;3476390881
;;settimo40@yahoo.com;3482125568
;;adelchi@hotmail.it;'+393486139964
;;;3498113144
;;quartarone.bi@libero.it;'+393472223412
;;david-barbieri@alice.it;3481918898
;Olderico;olde.bento_da_silva@yahoo.com;3486454971
;;palatano92@libero.it;3465211092
;;gr3c0-p@alice.it;'+393465650928
;;bonomo-armenia@libero.it;3462536731
;;lepanto.sanna@hotmail.it;3453712610
;;stella24@gmail.com;3471922084
;;;3464046757
;;;'+393452296561
;;araldomane'@hotmail.com;
;;;3458673922
;;m4sgr1gn4@alice.it;3474383520
;;olemozito@alice.it;3468620275
;;;3402265957
;;barsantiala@hotmail.com;3942832619
;Rinello;;3863511092
;;d.de_santis@hotmail.com;'+393071477660
;Ivaldo;;'+393943685802
;Enotrio;;3803427833
;Marno;d.de_santis@hotmail.com;'+393777950735
;Nivarda;;'+393743799519
;Lealdo;;'+393901126354
;Altobello;;3328002337
;Amedea;amedea34@alice.it;3665759930
;Isabelle;;3465147480
;Teresina;teresina69@hotmail.com;3517132338
;;att3nd0l1.c4@libero.it;3075331516
;Peppinetto;peppinettodiamantini@libero.it;3328002337
;;redento12@yahoo.com;'+393743799519
;Miroslavo;teresina69@hotmail.com;3641705390
;Azolino;a-armaroli@alice.it;3952627580
;;;3233544188
;Raggio;d.de_santis@hotmail.com;3619919036
;;d.de_santis@hotmail.com;3942832619
;Rainera;d.de_santis@hotmail.com;
;Iselde;;3992150223
;;fornaretto52@alice.it;3992150223
;;;3521643623
;Nazzaro;;3164524329
;;mena.alfe@libero.it;3626257840
;Orfea;a-armaroli@alice.it;3606561756
;Pilerio;;3277699501
;Nicoletta;;3129498160
;Allegro;colomboallegro@libero.it;3794024067
;Corona;;3794024067
;;salvatorino-burla@gmail.com;3274613731
;Silfrido;si.quartarone@gmail.com;3500597490
;Ermenegilda;e.bertini@yahoo.com;3426440378
;;ad0rn4m3n4@libero.it;'+393980640343
;Alvisa;;3343154139
;Ripalta;a-armaroli@alice.it;'+393376536749
;Grimoaldo;;3737654838
;Lisina;a-armaroli@alice.it;3773057660
;Ramira;;3741928955
;Gaudina;gaudina68@yahoo.com;
;Flamino;fornaretto52@alice.it;'+393575279127
;Ando;baldiando@alice.it;3068722263
;;pinella60@alice.it;3244942400
;Valentiniano;pinella60@alice.it;3312895212
;;martino@libero.it;'+393849759465
;Alcesto;zito41@tim.it;'+393863511092
;Licena;;3945490136
;Goretto;goretto.lazazzera@tim.it;'+393193241636
;Onio;;
;Reziero;;3426391360
;Aureo;;3244942400
;Violo;redento12@yahoo.com;
;Fortunato;fortunato-cattaneo@virgilio.it;3804393750
;Odemia;redento12@yahoo.com;
;Ennia;ennia-rizzo@hotmail.com;3075331516
;;;3919163498
;Fera;;3185072625
;Ianna;d.de_santis@hotmail.com;3602473520
;Felina;felina81@tim.it;3426440378
;Geltrudo;g-gori@gmail.com;3955371063
;Silvano;;3768147977
;Marialuigia;;3199139494
;Rinuccia;r1nucc14.r1b0l0n1@yahoo.com;3466679414
;Corrada;d.de_santis@hotmail.com;3515424124
;Uggero;;
;Piero;;'+393736996023
;Ermentino;e-tiranno@gmail.com;3794024067
;Gabriela;g4br13l4b0nc0mp4gn1@virgilio.it;3071595245
;;;3439718082
;Robertina;;3466679414
;;bruni97@hotmail.it;'+393403917356
;;;3239326268
;Neria;neria67@alice.it;'+393682519908
;Milone;nbqabzbuqya@alice.it;3215181342
;;franceschittafiniti@libero.it;3149925887
;Catena;gtubflsie@libero.it;3540285907
;;;'+393501943702
;Adelco;;'+393972881016
;Adilio;;3442110074
;Stalin;sffomk@yahoo.com;3083540308
;Guerina;;
;Palmiero;baldiando@alice.it;3574382385
;Coltura;a-armaroli@alice.it;3439718082
;Brandino;;'+39
;Berardino;;'+393862990601
;Oronzo;d.de_santis@hotmail.com;'+393018417902
;;iernlvyv@alice.it;'+39+393943685802
;Dionigi;;3831996668
;Guida;;3765284624
;Camilla;caccamo69@hotmail.it;'+393678856544
;Ermelino;ermelino13@alice.it;
;;g4br13l4b0nc0mp4gn1@virgilio.it;3570314991
;Oranta;fornaretto52@alice.it;3998959240
;Leuterio;l3ut3r10g1ur4@gmail.com;3878472157
;Sabatino;sa-ferrara@virgilio.it;3833674522
;;;3117819587
;Liberio;liberio57@yahoo.com;3623709112
;Fiorentino;fiorentino50@hotmail.com;'+393919122466
;Andrietta;andri.pascucci@hotmail.it;3039850058
;Valiero;valiero03@virgilio.it;3916166649
;Contardo;iernlvyv@alice.it;'+393626257840
;Naide;;3693340120
;Nazzaro;;'+393608974124
;Adalgiso;laurenti.adalgiso@yahoo.com;
;Anella;a-riva@tim.it;3380976889
;Tosella;g4br13l4b0nc0mp4gn1@virgilio.it;'+393182807186
;Idalmo;ida.montanari@virgilio.it;3622191147
;Vinicio eurus;;3167514381
;;a-sala@gmail.com;3878472157
;Bigio;b1.s1m0n3tt1@hotmail.com;3849681321
;;;'+393966136840
;Signora;signora.wozniczka@tim.it;3595176643
;Quirica;;
;Santuzza;santuzza91@hotmail.it;3246038817
;;avelino.renzulli@tim.it;3322120171
;Iginia;igigrebenea@hotmail.com;3285634049
;;l.paolini@yahoo.com;3075331516
;;peppinettodiamantini@libero.it;3614699107
;Tinuccio;;3990277105
;;;'+393305925744
;;conchita.sorrentino@gmail.com;3212990567
;;;3428980246
;Aido;lorusso21@virgilio.it;'+393406516069
;Angelita;angelita96@tim.it;3657025286
;Miriano;;'+39
;Gorio;;'+393606561756
;Fermilde;f.pacini@tim.it;'+393201026732
;Luigi;;3025577523
;Elisa;;'+393602298249
;;liberio57@yahoo.com;3003602711
;Desiderato;satta69@hotmail.it;3411931620
;Gianmario;gianmario32@yahoo.com;3538377695
;Fioldisa;redento12@yahoo.com;3085728963
;Iridio;franceschittafiniti@libero.it;3075331516
;Orvelio;;3216399865
;Veturio;kzpifcqczehohzuc@yahoo.com;'+393244360382
;;andri.pascucci@hotmail.it;3752725214
;Otelmo;;3693340120
;Artimio;;'+393496895892
;Ficenza;gubinelli78@gmail.com;3493556520
;;;3148949360
;Eutizio;;3195619008
;Antonmaria;ant0nm4r14.apr3d4@virgilio.it;3528197238
;;peppinettodiamantini@libero.it;3144235161
;Lidano;gianmario32@yahoo.com;3621493890
;;pinella60@alice.it;3925591542
;Floranda;;'+393983709814
;Diodorino;;3509083492
;Olcese;;3408978606
;Cristofalo;;'+393733730701
;Adamina;adadonati@alice.it;'+393695436482
;Tiberio;t1b3r10f0rc1n4@alice.it;3333187111
;;redento12@yahoo.com;
;Vito;;
;;;3676717269
;;;'+39
;Ilarione;i.williams@virgilio.it;3149617294
;;seri-riccarda@yahoo.com;3731940433
;Girardo;;3742290986
;;fumagalli.qu@hotmail.com;'+39
;Isetta;is3tt4p4nch3tt1@tim.it;'+393569759783
;;;3874693112
;;;'+393776915014
;Luano;teresina69@hotmail.com;'+393583410617
;Ambrogia;;3080583180
;Germondo;g3rm0nd0.c0nt1@gmail.com;3072069242
;Iosto;;3654460360
;Mia;teresina69@hotmail.com;3552240462
;Vilmaro;vilmaro21@tim.it;3354092816
;;di.baragliu@hotmail.it;3886730827
;Abondio;fiorentino50@hotmail.com;3850452480
;Wassili;wassilidonnhauser@tim.it;3875727610
;;erosbreni@virgilio.it;3227352211
;Altobrando;;
;Fortuna;fortuna-placidi@tim.it;'+393035820375
;Cleopatra;erosbreni@virgilio.it;'+393693622150
;Eleazzaro;;3277461020
;Reamo;r-ghini@hotmail.com;3037798604
;Jorio;jorio80@yahoo.com;3227676744
;Genoveffo;d.de_santis@hotmail.com;'+393655591938
;Rambaldo;mathlouthi-rambaldo@hotmail.com;'+39
;Fisia;;3813627158
;Slobodan;c4st4gn0l1.sl0b0d4n@alice.it;
;Dimitrio;ermelino13@alice.it;3132678057
;Davida;;'+393606561756
;Valiero;fiorentino50@hotmail.com;3090567352
;Raoul;raoulde_peppe@yahoo.com;
;Olvina;oferrante@alice.it;'+393403190911
;Lolo;;
;Bonarina;galli-bonarina@hotmail.it;'+393798922871
;;;'+393839343549
;Argeo;arge-tronconi@hotmail.com;3993867714
;Carlina;;3450178630
;Fiordelinda;;3332071806
;;canginite@tim.it;3918375246
;Orzola;lxfqhxwjozy@libero.it;3354491322
;Orfelina;;'+393106738176
;Zelio;lkfntbacebkrzqtdzstt@yahoo.com;3180437536
;Conetta;conetta.gigante@yahoo.com;3272965173
;Ginesio;;3990010437
;Inna;g3rm0nd0.c0nt1@gmail.com;
;Neldo;gubinelli78@gmail.com;3549084915
;Oderico;oderico85@hotmail.com;'+393568408933
;Olferino;d.de_santis@hotmail.com;3469337645
;Foscolina;vilmaro21@tim.it;
;Vitalia;colle93@tim.it;3241372010
;Ruffo;;3052720144
;Zoello;zoello73@virgilio.it;3958539269
;;crjuoxru@libero.it;'+393127213418
;Ernino;vilmaro21@tim.it;3995867041
;Decia;is3tt4p4nch3tt1@tim.it;3895264765
;Guidubaldo;;
;Carmelito;;'+39
;Odulia;;'+393838436634
;Armerina;armerina-bernacci@tim.it;
;Cadira;;3522801542
;Caterino;d.de_santis@hotmail.com;3570060123
;Rosalina;r0s4l1n4.f10r3@alice.it;
;Arianna;arianna52@hotmail.com;3994193388
;Rosalindo;rosalindo26@libero.it;3037804382
;Preziosa;g3rm0nd0.c0nt1@gmail.com;3064988676
;Fiordalise;fi.pucciotti@libero.it;3815073294
;Odo;severi48@alice.it;3354151387
;;felesina88@hotmail.it;3594745255
;;bbihnt@tim.it;3643585279
;Guerrazzo;;'+393801280257
;;colomboallegro@libero.it;3768963390
;Dione;;
;Mercuria;mercuria13@alice.it;3262674863
;;;3094890980
;Curzia;;3436227597
;Delisa;;3426391360
;Divinangelo;di-nini@tim.it;3164833161
;;di_pasquale08@virgilio.it;3488431326
;Walterina;walterina32@yahoo.com;'+393698015608
;;galli-bonarina@hotmail.it;3029261405
;Tarcisa;ta-jaschke@yahoo.com;'+393879457602
;Maurina;jtpvixnyutxlsgec@virgilio.it;3763231559
;Anta;ldzuij@hotmail.com;
;Olfango;dzqckobnt@gmail.com;'+393078166618
;Silvina;;'+393515352135
;Ercoliano;;'+393603542893
;Maurina;matosolini@alice.it;3705379455
;Alfino;belloalfino@hotmail.it;'+39
;Gervasio;gelongo@gmail.com;'+39
;Annettina;seri-riccarda@yahoo.com;3919163498
;Mauretto;;'+393201026732
;Reginaldo;reginaldo44@virgilio.it;
;Libertino;libertino20@hotmail.it;
;Egizia;martino@libero.it;'+393568415797
;Salvetto;a-riva@tim.it;3032519165
;Oscarina;;3919163498
;Lionetto;l-rizzo@hotmail.com;3614699107
;Fermilde;fermilde75@virgilio.it;'+393503165070
;Reiner;;3898585773
;Altiero;;3222351269
;Filossene;filossene.montanari@hotmail.it;3895264765
;Ones;;'+393288761780
;Cartesio;;3299156266
;Ovilla;;'+393696241721
;;gelongo@gmail.com;3979855908
;Terenzio;steffanina-te@tim.it;'+393654332869
;Vilelmo;d.de_santis@hotmail.com;
;Ricciardino;;
;;;'+393012580339
;Vilio;;3555230295
;;martino@libero.it;
;Florido;ferrari-flo@gmail.com;3573190219
;;;'+393513302133
;Cleofina;seri-riccarda@yahoo.com;'+393223165592
;Primola;;3596806366
;Sita;s.c0nfl1tt1@yahoo.com;3397181997
;;oderico85@hotmail.com;'+393800581606
;Dionigi;d.de_santis@hotmail.com;3099157423
;Lauredana;;'+393454345323
;Fanzia;;3331428477
;Mirena;assal-mirena@libero.it;3656014396
;Monia;felina81@tim.it;'+393403917356
;Quendalina;peppinettodiamantini@libero.it;'+393116900459
;;peppinettodiamantini@libero.it;3752725214
;Amadio;erosbreni@virgilio.it;'+393026028701
;Marfisia;d.de_santis@hotmail.com;3189812797
;Desio;s.c0nfl1tt1@yahoo.com;3041676515
;Malfa;;3731940433
;Domiziana;d-sassetti@hotmail.com;3712675167
;Cicerone;;3720104718
;Wero;guidi.wero@tim.it;3085637624
;Tilia;sffomk@yahoo.com;3143639075
;Mentore;;'+393711723767
;Cita;;3566031882
;Iacobella;sa-ferrara@virgilio.it;'+393184103948
;Etelvoldo;;3356579346
;;zito41@tim.it;3927005175
;Ferrandina;arena@gmail.com;3154198756
;Veturia;veturia53@tim.it;3393008793
;Amanzio;;3254506222
;;z3.d3_st3rl1ch@hotmail.it;'+393862990601
;Onorina;;3783906678
;Imperatore;cswyskldnewa@hotmail.it;'+393379362601
;Gigia;;'+393745250855
;;sa-ferrara@virgilio.it;
;Elmina;;3460931036
;Ferida;errahmani84@tim.it;'+393571513561
;Pelagia;pe-graffiedi@hotmail.it;3006509710
;Alpiniano;gubinelli78@gmail.com;3278695070
;;v.errichetti@hotmail.it;3837721714
;Consuela;;3970698245
;Casta;casta96@tim.it;3182965063
;Idreno;;'+393533325062
;;;3212990567
;Egilda;lanconelli97@yahoo.com;3374815790
;;giglietta37@alice.it;3264991738
;Odorisio;valiero03@virgilio.it;3821257174
;Oreana;ore.ranfi@libero.it;'+393519873927
;Fortunatella;;3833674522
;Silvestra;fiorentino50@hotmail.com;3224578282
;Otellia;ogn4n1@yahoo.com;'+393232932840
;Arcangelo;gelongo@gmail.com;3864315376
;Corradino;;3596159070
;Biasio;zgjpzueocjyhgj@hotmail.it;3522801542
;;;
;Evangelista;el_hallafeva@tim.it;'+393803884169
;Vivio;is3tt4p4nch3tt1@tim.it;3177032590
;;;3356579346
;Allegrina;allegrina-paolini@gmail.com;3468632652
;Chicco;;3794024067
;Fulberta;;'+393392040498
;Attico;atticopaglia@gmail.com;'+393619780840
;Zefferina;;
;Arrigo;jzqqabcxrdrsdkbcuaxt@yahoo.com;
;;allegrina-paolini@gmail.com;3282069209
;;;3999569311
;Lillino;;3017458156
;;;3538354697
;;;3128147528
;Redames;tambini13@gmail.com;
;Riccardi;zabeygyhuo@hotmail.it;3842114286
;Orta;rosalindo26@libero.it;'+393346320248
;Novilio;;3651555148
;;;'+393176493890
;Menotto;d.de_santis@hotmail.com;
;Agide;cozzolino90@hotmail.it;3998959240
;Walchiria;guidi.wero@tim.it;3615979866
;Marinello;;3084153581
;Oreliana;orelianatazzari@hotmail.com;
;Eustachio;d.de_santis@hotmail.com;3933429229
;Cunegonda;salvatorino-burla@gmail.com;3741186957
;Oclide;;
;Enzina;m4rch3tt1-enz1n4@gmail.com;'+393950656856
;Idea;;
;;;3680633013
;Dario;juetwzisvkcdpklg@virgilio.it;
;;ida.angelicchio@tim.it;'+393834098267
;Re;;3693613778
;Falerio;falerio71@alice.it;
;Salvo;polisalvo@virgilio.it;3450119637
;;;'+393003639013
;Ermide;dzqckobnt@gmail.com;3722786063
;Oleria;;3408873763
;Elvida;r0s4l1n4.f10r3@alice.it;'+393959035583
;Belardino;be.pascucci@alice.it;3966107362
;;redento12@yahoo.com;'+393533134827
;;bianco47@tim.it;'+393277218759
;Marinello;marinellodi_tuoro@libero.it;'+393711723767
;;memmo.vitali@gmail.com;'+393495456378
;Waldemara;e-tiranno@gmail.com;3983174216
;Zaveria;mercuria13@alice.it;3062603940
;Emerenziana;;3057150317
;Gemma;luzzi43@libero.it;'+393252810939
;Oriele;bernacci.o@tim.it;3468123775
;Armerino;armerinogrande@hotmail.com;
;Iride;i-giura@yahoo.com;
;Amberto;di-nini@tim.it;'+393156104181
;Sofia;;3214382249
;Fioradea;;3876794663
;;;'+393606561756
;Gaudino;gaudino.odigwe@gmail.com;'+393878472157
;Uldarico;;3074459175
;Zelinda;martino@libero.it;3262846217
;Africano;m4rt1n0.afr1c4n0@tim.it;'+393435334769
;Amonasro;amoorlando@hotmail.it;3052720144
;Mederica;;3700130156
;Domizio;;'+393522672561
;Alighieri;;'+393471900592
;Acilia;;3918058193
;Alberto;d.de_santis@hotmail.com;'+393148949360
;Roliano;;3294383520
;;eoyzzgblkuhwonhkaz@virgilio.it;3992370626
;;olecca@tim.it;'+393644791732
;;mena.alfe@libero.it;3572340603
;;;'+393875095632
;Lelio;barsantiala@hotmail.com;'+393643824172
;;raniere-martys@hotmail.it;3958070898
;Eustacchia;p3ll0'e@libero.it;3208355285
;Rasmo;;3043566240
;Rutilio;d.de_santis@hotmail.com;3863018354
;Druso;conetta.gigante@yahoo.com;
;;mascali_zeo36@yahoo.com;'+393572587359
;Palmeria;;3676181952
;Defendi;a-riva@tim.it;3084153581
;Ranieri;;'+393937266618
;Faldina;r0s4l1n4.f10r3@alice.it;
;Platone;;3294022030
;Anatolia;martino92@hotmail.it;3484859286
;Ermelino;pellegrini19@libero.it;3149912645
;Triestina;martino@libero.it;3001356985
;Gianpiera;;3708049380
;Eufemio;;
;Ernalda;b1.s1m0n3tt1@hotmail.com;3159583134
;Orando;orandoferrari@alice.it;3551960666
;Dianora;;
;Ambrosina;ambrosina.zaratti@alice.it;3071713306
;Jone;t1b3r10f0rc1n4@alice.it;
;Tea;;3896382967
;Zopito;zopito.mauro@tim.it;'+393156104181
;Fedorina;fedorina40@yahoo.com;3042221919
;Romaldino;arge-tronconi@hotmail.com;3440955314
;Quiro;;3313588640
;;;'+393615707356
;Pompilia;r0s4l1n4.f10r3@alice.it;3600017411
;Divino;grasso@yahoo.com;'+393312021338
;;teresina69@hotmail.com;3762584955
;Nando;;3978331620
;Folco;;
;Lidana;;
;Orna;orna-accadia@yahoo.com;3185673489
;Fiumetta;;3040755874
;Almerindo;p14c3nt1n1.alm3r1nd0@virgilio.it;'+393495456378
;Elmerico;;3664223381
;Ricangelo;s3p3r@hotmail.com;'+393017012264
;Celidonia;russocelidonia@tim.it;3137351087
;Liduino;;3939572861
;Zeila;ze.zolea@alice.it;'+393688832530
;;ogn4n1@yahoo.com;3988902449
