COGNOME;NOME;EMAIL;TELEFONO
Giorgi;;giorgi72@gmail.com;
Zolnowski;;zolnowski53@gmail.com;
;;;
;;cincinnato.casadei@yahoo.com;
;;;
;;rcnqywhcvsnibhli@virgilio.it;
;;qxysmuyjojmmtpgjmq@yahoo.com;
;;ivaldodi_mario@libero.it;
Farina;Fiorlindo;quartarone.bi@libero.it;
;;zoraido47@libero.it;
Caligiuri;;c4l1g1ur1-f13r1n4@yahoo.com;
;;;
;;bello98@hotmail.it;
;;salvadora69@hotmail.com;
Rocchi;;amonastro.rocchi@alice.it;
;;sabata@tim.it;
;Rizzi;r1b4ss4n1@hotmail.com;
;;pi-bellino@libero.it;
;;rd314n4@tim.it;
;Gertrude;ddfwuvpcoixexeavttaf@alice.it;
;;disolinaverastegui_pereyra@alice.it;
;;zi.pelo@tim.it;
;;minelli06@yahoo.com;
;Clicerio;eda-narducci@virgilio.it;
Kosek;;kosek.a@tim.it;
;;eze.vassura@virgilio.it;
Marocchini;Martira;europa-zavalloni@hotmail.it;
;Ilaro;coulier03@libero.it;
;;varisto90@hotmail.com;
Cardinetti;;rasmo-cardinetti@tim.it;
;Fela;yjyblnutqjdxlbd@yahoo.com;
;;dovolpe@virgilio.it;
;;;
;;;
Rizzi;;rizzi53@virgilio.it;
;Loreto;lvannozzi@alice.it;
Conflitti;;;
;;miralda09@tim.it;
;Imperiale;riva28@gmail.com;
Wally;;zak.lina@hotmail.it;
;Publia;pagano-publia@virgilio.it;
;Mariannino;;
;;frines.orlando@virgilio.it;
;;martinofe@alice.it;
;;olemozito@alice.it;
Sasvari;Arnaldina;sasvari60@alice.it;
;;olemo73@hotmail.it;
Catalano;Nola;nolacatalano@tim.it;
;;narciso-usami@hotmail.it;
Pinna;;noradino24@hotmail.com;
;;l-fontana@virgilio.it;
Pereira de castro;;pereira_de_castro50@hotmail.it;
;;mostefanovich@tim.it;
Vidanalage;;pariginavidanalage@tim.it;
Moro;;;
Carina;Orsolinda;miralda09@tim.it;
;;genuzio41@tim.it;
Pascucci;Fidelio;f-pascucci@gmail.com;
;Valentino;valentino-mollica@hotmail.com;
;;;
;;;
;;contardino49@hotmail.it;
;;soro28@yahoo.com;
;;g3-v4lb0n3s1@alice.it;
;;walpurga.totaro@virgilio.it;
;;astra30@gmail.com;
Spoletini;Ezio;zi.pelo@tim.it;
Parravani;Elianora;parravani79@gmail.com;
Giannetti;;giannetti-e@gmail.com;
Lippi;;;
Capanna;Fisio;fisio37@tim.it;
Clesceri;;ficlesceri@virgilio.it;
;;palazzari@hotmail.it;
Romeo;;natalina57@libero.it;
;;andro.manzi@tim.it;
;;nedio42@gmail.com;
;;concettino-cagnotti@libero.it;
;;;
;;jgwcakaozlbfaxv@hotmail.com;
;;;
Bellettini;Marrico;bellettini68@virgilio.it;
Piersanti;;sanna.femo@hotmail.com;
;;raolomonsorno@hotmail.it;
Mollica;;;
;Damiana;bonomo-da@hotmail.it;
;;coppola78@alice.it;
;;eatt3nd0l1@yahoo.com;
;;;
Simoni;;fiordalbadi_marco@libero.it;
Grasso;;romolo31@libero.it;
Basile;;an4n14-b4s1l3@tim.it;
;;ikkbfchindofjygerp@hotmail.com;
;;roaldo93@virgilio.it;
;;m3-c0lucc10@gmail.com;
Fiumi;;de_sterlich-fenina@hotmail.it;
;;;
Tosolini;;tosolini84@virgilio.it;
Stefoni;;;
;;moianov@tim.it;
;;amonastro83@libero.it;
;;;
Cavallo;;filenocavallo@yahoo.com;
;Zulina;zulina68@hotmail.com;
;;alg1s4.f1um1@virgilio.it;
;Rosalbino;;
;;wando97@alice.it;
;;gromala.liborio@yahoo.com;
Mucci;;;
;;mostefanovich@tim.it;
;;;
Tronconi;;vvmmmqafxprmagns@tim.it;
Teodorani;;ermite04@hotmail.com;
;;ermano18@gmail.com;
;;g4l34n0-m0r3tt1@hotmail.it;
;;gianantonio@hotmail.it;
;;plagiorgetti@virgilio.it;
;;mildetaifi@yahoo.com;
;;pal_ionut@hotmail.it;
;Nanna;nanna.napoli@yahoo.com;
La sorda;;toso99@tim.it;
;;aldegondo61@tim.it;
;;aderito@gmail.com;
Gatti;Lucietta;l.gatti@hotmail.it;
Vitale;;;
De Angelis;;noyoikameuv@virgilio.it;
;;fl0b4ll0n1@hotmail.com;
;;se-salvini@tim.it;
;;d'ambrosio50@hotmail.it;
Montevecchi;;me-montevecchi@alice.it;
;;ro-cusin@yahoo.com;
;;ormido44@libero.it;
Marano;;;
;;sabarsanti@hotmail.com;
;;g4tt1.fr4g0l1n4@tim.it;
;;quarto21@virgilio.it;
Sestito;;gisella-sestito@alice.it;
Grimaldi;Cristoforo;cri.grimaldi@hotmail.it;
De la cruz;;prisco98@tim.it;
;Teresa;saccone.te@libero.it;
;;;
Caporilli;;;
;;haji-christopher@tim.it;
Sorrentino;Arconte;arconte22@libero.it;
;;;
;Fogliano;f0gl14n0-c4v4ll0@hotmail.it;
;Neria;luzietti.n@tim.it;
Abbondanza;;;
;;esta-serban@virgilio.it;
;;sanna.femo@hotmail.com;
;;durandode_peppe@virgilio.it;
;;sanna.la@tim.it;
;;ivaldodi_mario@libero.it;
Fassbender;;kpipljurooybch@yahoo.com;
;;id4lb3rt0-c0l0nn4@alice.it;
;;gianluigia67@tim.it;
;;rb4lt4@hotmail.com;
;Amarilli;;
;;settimo40@yahoo.com;
;;adelchi@hotmail.it;
;;;
Sartori;;quartarone.bi@libero.it;
;;david-barbieri@alice.it;
Bento da silva;Olderico;olde.bento_da_silva@yahoo.com;
;;palatano92@libero.it;
;;gr3c0-p@alice.it;
;;bonomo-armenia@libero.it;
;;lepanto.sanna@hotmail.it;
;;stella24@gmail.com;
;;;
;;;
Mane';;araldomane'@hotmail.com;
;;;
Capitani;;m4sgr1gn4@alice.it;
La sorda;;olemozito@alice.it;
Nizzi;;;
Barsanti;;barsantiala@hotmail.com;
Lanconelli;Rinello;;
De Santis;;d.de_santis@hotmail.com;
Gentili;Ivaldo;;
Brunetti;Enotrio;;
Bonsignore;Marno;d.de_santis@hotmail.com;
Bennada epse herichi;Nivarda;;
Di sipio;Lealdo;;
Delgadillo vargas;Altobello;;
Cardinetti;Amedea;amedea34@alice.it;
Cipollone;Isabelle;;
;Teresina;teresina69@hotmail.com;
;;att3nd0l1.c4@libero.it;
Diamantini;Peppinetto;peppinettodiamantini@libero.it;
Pia;;redento12@yahoo.com;
Ricciolino;Miroslavo;teresina69@hotmail.com;
;Azolino;a-armaroli@alice.it;
Donati;;;
;Raggio;d.de_santis@hotmail.com;
Hajji;;d.de_santis@hotmail.com;
Guidi;Rainera;d.de_santis@hotmail.com;
Coluccia;Iselde;;
Lucani;;fornaretto52@alice.it;
Piga;;;
;Nazzaro;;
;;mena.alfe@libero.it;
Filippi;Orfea;a-armaroli@alice.it;
Capanna;Pilerio;;
;Nicoletta;;
;Allegro;colomboallegro@libero.it;
D'ottavio;Corona;;
;;salvatorino-burla@gmail.com;
Quartarone;Silfrido;si.quartarone@gmail.com;
Bertini;Ermenegilda;e.bertini@yahoo.com;
Mena;;ad0rn4m3n4@libero.it;
Fontana;Alvisa;;
;Ripalta;a-armaroli@alice.it;
;Grimoaldo;;
;Lisina;a-armaroli@alice.it;
;Ramira;;
Giannetti;Gaudina;gaudina68@yahoo.com;
Ferrero;Flamino;fornaretto52@alice.it;
;Ando;baldiando@alice.it;
;;pinella60@alice.it;
Ruggeri;Valentiniano;pinella60@alice.it;
Martino;;martino@libero.it;
Zito;Alcesto;zito41@tim.it;
;Licena;;
Lazazzera;Goretto;goretto.lazazzera@tim.it;
;Onio;;
Malagigi;Reziero;;
;Aureo;;
Pucciotti;Violo;redento12@yahoo.com;
Cattaneo;Fortunato;fortunato-cattaneo@virgilio.it;
Coppola;Odemia;redento12@yahoo.com;
Rizzo;Ennia;ennia-rizzo@hotmail.com;
Finiti;;;
Milenov;Fera;;
Domenicali;Ianna;d.de_santis@hotmail.com;
Riva;Felina;felina81@tim.it;
;Geltrudo;g-gori@gmail.com;
Boes;Silvano;;
;Marialuigia;;
;Rinuccia;r1nucc14.r1b0l0n1@yahoo.com;
Sanna;Corrada;d.de_santis@hotmail.com;
Tarani;Uggero;;
;Piero;;
Tiranno;Ermentino;e-tiranno@gmail.com;
Boncompagni;Gabriela;g4br13l4b0nc0mp4gn1@virgilio.it;
Fumagalli;;;
;Robertina;;
Bruni;;bruni97@hotmail.it;
Laurenti;;;
;Neria;neria67@alice.it;
;Milone;nbqabzbuqya@alice.it;
;;franceschittafiniti@libero.it;
Palazzari;Catena;gtubflsie@libero.it;
Mele;;;
Infante;Adelco;;
Rebeccato;Adilio;;
De bacco;Stalin;sffomk@yahoo.com;
Zavalloni;Guerina;;
Ercolani;Palmiero;baldiando@alice.it;
;Coltura;a-armaroli@alice.it;
Leonetti;Brandino;;
Emili;Berardino;;
;Oronzo;d.de_santis@hotmail.com;
Paduano;;iernlvyv@alice.it;
Albanese;Dionigi;;
Zak;Guida;;
;Camilla;caccamo69@hotmail.it;
;Ermelino;ermelino13@alice.it;
;;g4br13l4b0nc0mp4gn1@virgilio.it;
Cellini;Oranta;fornaretto52@alice.it;
;Leuterio;l3ut3r10g1ur4@gmail.com;
;Sabatino;sa-ferrara@virgilio.it;
Pellegrini;;;
Castelli;Liberio;liberio57@yahoo.com;
;Fiorentino;fiorentino50@hotmail.com;
;Andrietta;andri.pascucci@hotmail.it;
Sgrigna;Valiero;valiero03@virgilio.it;
;Contardo;iernlvyv@alice.it;
;Naide;;
Colli;Nazzaro;;
Laurenti;Adalgiso;laurenti.adalgiso@yahoo.com;
;Anella;a-riva@tim.it;
Scardone;Tosella;g4br13l4b0nc0mp4gn1@virgilio.it;
;Idalmo;ida.montanari@virgilio.it;
Lunerti;Vinicio eurus;;
;;a-sala@gmail.com;
;Bigio;b1.s1m0n3tt1@hotmail.com;
Capitani;;;
;Signora;signora.wozniczka@tim.it;
;Quirica;;
Zanella;Santuzza;santuzza91@hotmail.it;
Renzulli;;avelino.renzulli@tim.it;
Grebenea;Iginia;igigrebenea@hotmail.com;
Paolini;;l.paolini@yahoo.com;
Gentile;;peppinettodiamantini@libero.it;
;Tinuccio;;
Corrado;;;
Sorrentino;;conchita.sorrentino@gmail.com;
;;;
;Aido;lorusso21@virgilio.it;
Wozniczka;Angelita;angelita96@tim.it;
;Miriano;;
Ghini;Gorio;;
Pacini;Fermilde;f.pacini@tim.it;
Ceraldi;Luigi;;
;Elisa;;
Lecca;;liberio57@yahoo.com;
Satta;Desiderato;satta69@hotmail.it;
;Gianmario;gianmario32@yahoo.com;
Minestrini;Fioldisa;redento12@yahoo.com;
;Iridio;franceschittafiniti@libero.it;
Borkowska;Orvelio;;
Montuori;Veturio;kzpifcqczehohzuc@yahoo.com;
Castaldo;;andri.pascucci@hotmail.it;
Sanna;Otelmo;;
Saccone;Artimio;;
Gubinelli;Ficenza;gubinelli78@gmail.com;
;;;
Farina;Eutizio;;
;Antonmaria;ant0nm4r14.apr3d4@virgilio.it;
Bianchi;;peppinettodiamantini@libero.it;
;Lidano;gianmario32@yahoo.com;
Bento da silva;;pinella60@alice.it;
;Floranda;;
Pinna;Diodorino;;
Iacobelli;Olcese;;
Toso;Cristofalo;;
Donati;Adamina;adadonati@alice.it;
Forcina;Tiberio;t1b3r10f0rc1n4@alice.it;
Medda;;redento12@yahoo.com;
;Vito;;
;;;
;;;
Williams;Ilarione;i.williams@virgilio.it;
;;seri-riccarda@yahoo.com;
Morelli;Girardo;;
;;fumagalli.qu@hotmail.com;
;Isetta;is3tt4p4nch3tt1@tim.it;
Marchetti;;;
Focaccia;;;
;Luano;teresina69@hotmail.com;
Fiumi;Ambrogia;;
Conti;Germondo;g3rm0nd0.c0nt1@gmail.com;
;Iosto;;
;Mia;teresina69@hotmail.com;
Rossi;Vilmaro;vilmaro21@tim.it;
Baragliu;;di.baragliu@hotmail.it;
Capitani;Abondio;fiorentino50@hotmail.com;
Donnhauser;Wassili;wassilidonnhauser@tim.it;
;;erosbreni@virgilio.it;
;Altobrando;;
Placidi;Fortuna;fortuna-placidi@tim.it;
Milutinovic;Cleopatra;erosbreni@virgilio.it;
De freitas sousa tavares;Eleazzaro;;
Ghini;Reamo;r-ghini@hotmail.com;
Riva;Jorio;jorio80@yahoo.com;
;Genoveffo;d.de_santis@hotmail.com;
;Rambaldo;mathlouthi-rambaldo@hotmail.com;
;Fisia;;
Castagnoli;Slobodan;c4st4gn0l1.sl0b0d4n@alice.it;
;Dimitrio;ermelino13@alice.it;
Bushulli;Davida;;
Piersanti;Valiero;fiorentino50@hotmail.com;
De peppe;Raoul;raoulde_peppe@yahoo.com;
Ferrante;Olvina;oferrante@alice.it;
;Lolo;;
;Bonarina;galli-bonarina@hotmail.it;
;;;
;Argeo;arge-tronconi@hotmail.com;
Rosata;Carlina;;
;Fiordelinda;;
;;canginite@tim.it;
Satta;Orzola;lxfqhxwjozy@libero.it;
Zuccherelli;Orfelina;;
;Zelio;lkfntbacebkrzqtdzstt@yahoo.com;
;Conetta;conetta.gigante@yahoo.com;
;Ginesio;;
;Inna;g3rm0nd0.c0nt1@gmail.com;
Buccolieri;Neldo;gubinelli78@gmail.com;
;Oderico;oderico85@hotmail.com;
Ricci;Olferino;d.de_santis@hotmail.com;
Grassi;Foscolina;vilmaro21@tim.it;
Colle;Vitalia;colle93@tim.it;
Martino;Ruffo;;
Alam;Zoello;zoello73@virgilio.it;
;;crjuoxru@libero.it;
;Ernino;vilmaro21@tim.it;
Latini;Decia;is3tt4p4nch3tt1@tim.it;
Tabane;Guidubaldo;;
Conti;Carmelito;;
Carucci;Odulia;;
Bernacci;Armerina;armerina-bernacci@tim.it;
;Cadira;;
Pucciotti;Caterino;d.de_santis@hotmail.com;
Fiore;Rosalina;r0s4l1n4.f10r3@alice.it;
De domenico;Arianna;arianna52@hotmail.com;
;Rosalindo;rosalindo26@libero.it;
Iuliano;Preziosa;g3rm0nd0.c0nt1@gmail.com;
Pucciotti;Fiordalise;fi.pucciotti@libero.it;
;Odo;severi48@alice.it;
;;felesina88@hotmail.it;
Guaman;;bbihnt@tim.it;
;Guerrazzo;;
Ricci;;colomboallegro@libero.it;
;Dione;;
;Mercuria;mercuria13@alice.it;
;;;
Messina;Curzia;;
;Delisa;;
Nini;Divinangelo;di-nini@tim.it;
Di pasquale;;di_pasquale08@virgilio.it;
;Walterina;walterina32@yahoo.com;
;;galli-bonarina@hotmail.it;
Jaschke;Tarcisa;ta-jaschke@yahoo.com;
Tambini;Maurina;jtpvixnyutxlsgec@virgilio.it;
Prelati;Anta;ldzuij@hotmail.com;
Linzi;Olfango;dzqckobnt@gmail.com;
Bento da silva;Silvina;;
Villa;Ercoliano;;
;Maurina;matosolini@alice.it;
Bello;Alfino;belloalfino@hotmail.it;
Longo;Gervasio;gelongo@gmail.com;
Villani;Annettina;seri-riccarda@yahoo.com;
Abbondanza;Mauretto;;
Fiore;Reginaldo;reginaldo44@virgilio.it;
Petritoli;Libertino;libertino20@hotmail.it;
;Egizia;martino@libero.it;
De freitas sousa tavares;Salvetto;a-riva@tim.it;
Stefanovich;Oscarina;;
Rizzo;Lionetto;l-rizzo@hotmail.com;
Galotti;Fermilde;fermilde75@virgilio.it;
Giorgi;Reiner;;
Nicastro;Altiero;;
;Filossene;filossene.montanari@hotmail.it;
;Ones;;
Di sipio;Cartesio;;
Placidi;Ovilla;;
;;gelongo@gmail.com;
Steffanina;Terenzio;steffanina-te@tim.it;
Tarozzi;Vilelmo;d.de_santis@hotmail.com;
Calabrese;Ricciardino;;
Comini;;;
Sala;Vilio;;
;;martino@libero.it;
Ferrari;Florido;ferrari-flo@gmail.com;
Iacoangeli;;;
;Cleofina;seri-riccarda@yahoo.com;
;Primola;;
Conflitti;Sita;s.c0nfl1tt1@yahoo.com;
Jianu;;oderico85@hotmail.com;
;Dionigi;d.de_santis@hotmail.com;
;Lauredana;;
Conte;Fanzia;;
;Mirena;assal-mirena@libero.it;
;Monia;felina81@tim.it;
;Quendalina;peppinettodiamantini@libero.it;
Milutinovic;;peppinettodiamantini@libero.it;
Gori;Amadio;erosbreni@virgilio.it;
Bellinzoni;Marfisia;d.de_santis@hotmail.com;
;Desio;s.c0nfl1tt1@yahoo.com;
Brunetti;Malfa;;
Sassetti;Domiziana;d-sassetti@hotmail.com;
Palma;Cicerone;;
;Wero;guidi.wero@tim.it;
Niane;Tilia;sffomk@yahoo.com;
Labella;Mentore;;
Pace;Cita;;
Michilli;Iacobella;sa-ferrara@virgilio.it;
;Etelvoldo;;
Villa;;zito41@tim.it;
Arena;Ferrandina;arena@gmail.com;
Ercolani;Veturia;veturia53@tim.it;
;Amanzio;;
De sterlich;;z3.d3_st3rl1ch@hotmail.it;
Valentini;Onorina;;
;Imperatore;cswyskldnewa@hotmail.it;
Pascucci;Gigia;;
;;sa-ferrara@virgilio.it;
Poli;Elmina;;
;Ferida;errahmani84@tim.it;
;Pelagia;pe-graffiedi@hotmail.it;
;Alpiniano;gubinelli78@gmail.com;
Errichetti;;v.errichetti@hotmail.it;
Carullo;Consuela;;
Donnhauser;Casta;casta96@tim.it;
Lopez;Idreno;;
;;;
Lanconelli;Egilda;lanconelli97@yahoo.com;
Botnariu;;giglietta37@alice.it;
Forcina;Odorisio;valiero03@virgilio.it;
Ranfi;Oreana;ore.ranfi@libero.it;
Ricciardi;Fortunatella;;
Odigwe;Silvestra;fiorentino50@hotmail.com;
;Otellia;ogn4n1@yahoo.com;
Ceccaroni;Arcangelo;gelongo@gmail.com;
;Corradino;;
;Biasio;zgjpzueocjyhgj@hotmail.it;
Gnani;;;
El hallaf;Evangelista;el_hallafeva@tim.it;
;Vivio;is3tt4p4nch3tt1@tim.it;
;;;
Paolini;Allegrina;allegrina-paolini@gmail.com;
Tarnogrodzki;Chicco;;
Lucchesini;Fulberta;;
Paglia;Attico;atticopaglia@gmail.com;
Zuccherelli;Zefferina;;
Zaccaria;Arrigo;jzqqabcxrdrsdkbcuaxt@yahoo.com;
Gentilini;;allegrina-paolini@gmail.com;
Trombino;;;
;Lillino;;
Mane;;;
;;;
Tambini;Redames;tambini13@gmail.com;
Maroncelli;Riccardi;zabeygyhuo@hotmail.it;
Fontanella;Orta;rosalindo26@libero.it;
Porta;Novilio;;
Pellegrini;;;
Lacerenza;Menotto;d.de_santis@hotmail.com;
Cozzolino;Agide;cozzolino90@hotmail.it;
Amato;Walchiria;guidi.wero@tim.it;
;Marinello;;
Tazzari;Oreliana;orelianatazzari@hotmail.com;
Polyzopoulos;Eustachio;d.de_santis@hotmail.com;
Baragliu;Cunegonda;salvatorino-burla@gmail.com;
;Oclide;;
Marchetti;Enzina;m4rch3tt1-enz1n4@gmail.com;
;Idea;;
;;;
Popovici;Dario;juetwzisvkcdpklg@virgilio.it;
Angelicchio;;ida.angelicchio@tim.it;
Giorgi;Re;;
;Falerio;falerio71@alice.it;
Poli;Salvo;polisalvo@virgilio.it;
;;;
Marchesini;Ermide;dzqckobnt@gmail.com;
Tarozzi;Oleria;;
;Elvida;r0s4l1n4.f10r3@alice.it;
Pascucci;Belardino;be.pascucci@alice.it;
Morselli;;redento12@yahoo.com;
Bianco;;bianco47@tim.it;
;Marinello;marinellodi_tuoro@libero.it;
Vitali;;memmo.vitali@gmail.com;
Chiricozzi;Waldemara;e-tiranno@gmail.com;
Zeolla;Zaveria;mercuria13@alice.it;
;Emerenziana;;
;Gemma;luzzi43@libero.it;
Bernacci;Oriele;bernacci.o@tim.it;
Grande;Armerino;armerinogrande@hotmail.com;
Giura;Iride;i-giura@yahoo.com;
Raqabi;Amberto;di-nini@tim.it;
Minelli;Sofia;;
;Fioradea;;
Zandoli;;;
;Gaudino;gaudino.odigwe@gmail.com;
Armaroli;Uldarico;;
;Zelinda;martino@libero.it;
;Africano;m4rt1n0.afr1c4n0@tim.it;
Orlando;Amonasro;amoorlando@hotmail.it;
;Mederica;;
Donatini;Domizio;;
;Alighieri;;
Toso;Acilia;;
;Alberto;d.de_santis@hotmail.com;
Piacentini;Roliano;;
Polidori;;eoyzzgblkuhwonhkaz@virgilio.it;
Lecca;;olecca@tim.it;
Piras;;mena.alfe@libero.it;
Vassura;;;
;Lelio;barsantiala@hotmail.com;
Martys;;raniere-martys@hotmail.it;
;Eustacchia;p3ll0'e@libero.it;
Di lena;Rasmo;;
Gasmi;Rutilio;d.de_santis@hotmail.com;
Filipek;Druso;conetta.gigante@yahoo.com;
Mascali zeo;;mascali_zeo36@yahoo.com;
;Palmeria;;
Giorgio;Defendi;a-riva@tim.it;
Rizzo;Ranieri;;
Pagano;Faldina;r0s4l1n4.f10r3@alice.it;
Gindre;Platone;;
Martino;Anatolia;martino92@hotmail.it;
;Ermelino;pellegrini19@libero.it;
;Triestina;martino@libero.it;
Campana;Gianpiera;;
Monsorno;Eufemio;;
Zamberlan;Ernalda;b1.s1m0n3tt1@hotmail.com;
Ferrari;Orando;orandoferrari@alice.it;
Marchesini;Dianora;;
Zaratti;Ambrosina;ambrosina.zaratti@alice.it;
;Jone;t1b3r10f0rc1n4@alice.it;
Andronico;Tea;;
Mauro;Zopito;zopito.mauro@tim.it;
Bruni;Fedorina;fedorina40@yahoo.com;
;Romaldino;arge-tronconi@hotmail.com;
;Quiro;;
D'alessandro;;;
;Pompilia;r0s4l1n4.f10r3@alice.it;
Grasso;Divino;grasso@yahoo.com;
;;teresina69@hotmail.com;
Pelo;Nando;;
;Folco;;
;Lidana;;
;Orna;orna-accadia@yahoo.com;
;Fiumetta;;
Piacentini;Almerindo;p14c3nt1n1.alm3r1nd0@virgilio.it;
;Elmerico;;
Sepe;Ricangelo;s3p3r@hotmail.com;
Russo;Celidonia;russocelidonia@tim.it;
Castagnoli;Liduino;;
Zolea;Zeila;ze.zolea@alice.it;
Gamberini;;ogn4n1@yahoo.com;
;;fortunata.vannozzi@hotmail.com;
Bertini;;graziella@hotmail.it;
Mezzogori;Valdimira;v.mezzogori@alice.it;
Riboloni;Sonia;walterina32@yahoo.com;
Vannozzi;Onelia;;
;Ciro;c1r0-b4s1l3@yahoo.com;
Crepaldi;Redivo;crepaldi.redivo@virgilio.it;
;Derna;;
;Calisto;gubinelli78@gmail.com;
;;;
;;vdfumw@virgilio.it;
Rosati;Parisino;rosati24@virgilio.it;
Cerilli;Gandolfo;gandolfo62@gmail.com;
Mugione;Magdalena;;
Carpi marasco;;;
Aguila;Flamminio;aguila-fla@libero.it;
;Guidantonio;gu4m4n.gu1d4nt0n10@yahoo.com;
Capone;Tersina;tersina69@hotmail.com;
Fontana;Ezio;;
Toader;Melino;toader-melino@gmail.com;
;Fanuel;mattionifanuel@virgilio.it;
;Sandrino;sandrino84@alice.it;
;Elleno;e.tioni@hotmail.it;
Ranucci;Comasio;;
Meloni;Normanda;m3l0n1.n0rm4nd4@alice.it;
;;gennara15@tim.it;
Masetti;Azelio;;
;;rrozkrli@hotmail.it;
;Cupido;;
De florio;;gude_florio@virgilio.it;
Fico;Acquisto;galli-bonarina@hotmail.it;
Forcina;;signora.wozniczka@tim.it;
El haqaoui;;di_pasquale08@virgilio.it;
Leone;Enrichetto;leone49@alice.it;
Lippi;Oleandra;;
Milenov;Mercedo;mercedo87@alice.it;
;Fragolina;fragolina65@hotmail.it;
;Ciriaca;;
Esposito;Ottavilla;;
Accadia;Alfredo;;
Fontana;Corinno;corinno50@hotmail.it;
Siracusa;Faraone;siracusaf@hotmail.com;
Colonna;;;
Di santo;Melchiorina;;
Guidi;Febo;;
Harroud;;;
Graffiedi;Benizio;p14c3nt1n1.alm3r1nd0@virgilio.it;
;Irmina;dgorpi@hotmail.com;
Lucchi;Valente;d.de_santis@hotmail.com;
;Ismaela;;
Pepe;Orazia;opepe@gmail.com;
Pelliccia;Loletta;lpelliccia@hotmail.com;
;Ornello;o.panichi@yahoo.com;
Kellmann;Fabriano;f.k3llm4nn@hotmail.it;
;Zaffiro;d.de_santis@hotmail.com;
;Ferio;fe.caldironi@hotmail.it;
Soldati;Remondino;;
Cagnotti;Teresa;tecagnotti@alice.it;
;Illio;;
;;;
Ruggiero;Eufelia;eufeliaruggiero@tim.it;
;Ana rita;;
Albanese;Mauretto;mauretto.albanese@yahoo.com;
Poli;Giotto;poli40@libero.it;
Mollica;Ippazia;ippaziamollica@virgilio.it;
Castagna;Alina;castagna.a@yahoo.com;
Corrado;Giovamaria;gaudino.odigwe@gmail.com;
Moro;;moro.lodovica@tim.it;
Passitto;Gervasia;g3-p4ss1tt0@alice.it;
;Fortunia;luzzi43@libero.it;
;Ribello;r-ercolani@alice.it;
Paglia;Teobaldo;;
;Ermida;teresina69@hotmail.com;
Papaleo;Perfetto;;
Mancini;Ninni;ninni57@alice.it;
Sestito;Zeffirino;z.s3st1t0@virgilio.it;
Kazi;Ricciero;ri.kazi@alice.it;
Porta;Cusumano;i.williams@virgilio.it;
Giuliani;Nicolina;g4br13l4b0nc0mp4gn1@virgilio.it;
Ricci;Cleopatra;kzpifcqczehohzuc@yahoo.com;
Albanese;;;
Paul;Consuela;gkthijkozbvpgdny@yahoo.com;
;Neero;redento12@yahoo.com;
Bazhanova;Aroldo;i.williams@virgilio.it;
Fraticelli;;vea94@hotmail.it;
;;;
Di menna;Rovigo;;
Cecere;;celinacecere@gmail.com;
Hossain;Ellera;elle.hossain@tim.it;
;;;
Ferrante;Isoro;ferrante11@yahoo.com;
Harroud;Castrenzo;gianmario32@yahoo.com;
;Niccodemo;fermilde75@virgilio.it;
Vidanalage;Nicolina;fragolina65@hotmail.it;
Fratini;Norida;ermelino13@alice.it;
Bellinzoni;Ovanda;colomboallegro@libero.it;
;Fedelinda;pelo@hotmail.com;
Spalletta;Giannozzo;;
;;sa-ferrara@virgilio.it;
Torraca;Evelisa;salvatorino-burla@gmail.com;
De Angelis;Azaea;o.panichi@yahoo.com;
;Ottilio;tecagnotti@alice.it;
Fazi;Omero;;
Lucchi;Robustiano;;
Ferretti;Davidino;;
Coluccio;;fortunato-cattaneo@virgilio.it;
;Elisabeth;e.t0s0@tim.it;
Ceccarelli;;jzqqabcxrdrsdkbcuaxt@yahoo.com;
Meloni;;;
Iatalese;Mariuzza;;
;;sffomk@yahoo.com;
;Obed;;
;Oberta;costa45@virgilio.it;
Ruggiero;Probo;ruggiero78@virgilio.it;
;Fidenzia;fidenzia50@gmail.com;
Buccolieri;Filma;rhxcilx@hotmail.it;
Agostini;Giulietta;;
Bragioto;;zito41@tim.it;
Seri;Defendo;defendo-seri@hotmail.it;
Sanges;Larino;;
Lucchesini;Max;max92@libero.it;
Mamone;;josettamamone@yahoo.com;
;Guccio;;
;Catina;sffomk@yahoo.com;
Baronti;Imma;golenluejl@yahoo.com;
;Cristoforo;salvatorino-burla@gmail.com;
;Cristano;;
;Linuccio;b1.s1m0n3tt1@hotmail.com;
Anklin;Martino;;
;;russocelidonia@tim.it;
Borghini;Rachelino;teresina69@hotmail.com;
;Marie odette rose;teresina69@hotmail.com;
Carpi marasco;Gonaria;gonariacarpi_marasco@hotmail.com;
De freitas sousa tavares;Prescillo;prede_freitas_sousa_tavares@hotmail.com;
;;d.de_santis@hotmail.com;
Minestrini;Giliano;gtubflsie@libero.it;
Bellettini;;bellettinire@yahoo.com;
Contiu;Emo;em0.c0nt1u@virgilio.it;
Salvini;Pierino;pierino-salvini@virgilio.it;
;Favio;fa.fontanella@yahoo.com;
Tioni;Eucarpio;d.de_santis@hotmail.com;
Sepe;Liutprando;sepe.liutprando@libero.it;
;;ambrosina.zaratti@alice.it;
Jaschke;Idolo;;
;Peppi;pe-cipollone@gmail.com;
Settembrini;Consiglio;consiglio49@hotmail.it;
Ciampaglia;;;
Boncompagni;Rosilde;boncompagni59@yahoo.com;
Di menna;Barbarino;sffomk@yahoo.com;
;Antonino;zzuuhruitdixr@yahoo.com;
